values
,existence,executive,property,nonarch
closed,278,4163,197,125361
open,68,211,30,10972
resolved,55,378,21,11980
in progress,3,12,3,354

stats
,existence,executive,property,nonarch
closed,73.14414583961734,33.686864034628016,6.155646762089224,6.242292087097991
open,52.59946697053496,60.164578961054886,7.277261261373453,21.45231202225641
resolved,16.04374499079325,0.10274251808376204,0.0032422795124906266,0.6776955606335974
in progress,2.395346327197347,0.0,5.94396853706011,1.5495450126059334

pvals
,existence,executive,property,nonarch
closed,0,0,0.01309932074016991,0.012473494285299121
open,0,0,0.0069832926133750655,0
resolved,0,0.7485630014158353,0.9545921797892425,0.41038138069180075
in progress,0.1216967959232887,1.0,0.01476773056142949,0.21320262190016695

expected
,existence,executive,property,nonarch
closed,340.845995093649,4019.2829718468906,211.7632296250146,125427.10780343444
open,29.57779421881287,348.78369222382304,18.376302843866412,10884.262210713498
resolved,32.60085926041302,384.43191464506833,20.254494243474422,11996.712731851045
in progress,0.9753514271251119,11.501421284217905,0.6059732876445622,358.9172540010124

value/expected
,existence,executive,property,nonarch
closed,0.8156176220395908,1.0357568822995984,0.9302842629895806,0.9994729384692658,
open,2.2990220128297736,0.6049594769029399,1.632537309321353,1.008060977178604,
resolved,1.6870720971083757,,,,
in progress,,,4.9507132759285435,,
