values
,existence,executive,property,nonarch
resolved,1462,3601,403,30995
closed,4264,11744,1105,84531
open,909,923,238,8980
in progress,18,30,6,102

stats
,existence,executive,property,nonarch
resolved,22.405513731834937,53.43139505531184,1.8523241222441593,84.14939065050939
closed,50.66286671541082,133.31276936895466,20.198203337616935,19.534648263745137
open,397.5267202004121,80.29945545705544,98.01146038626297,41.217911655179996
in progress,16.773277639452004,10.264725381519044,7.451261533100038,35.634737217786345

pvals
,existence,executive,property,nonarch
resolved,0,0,0.17351332696776944,0
closed,0,0,0,0
open,0,0,0,0
in progress,0,0.0013559791997628662,0.00633920035480921,0

expected
,existence,executive,property,nonarch
resolved,1624.629350818091,3979.8901487499247,427.8296441655337,30428.65085626645
closed,4529.053666508161,11094.92208879453,1192.6802981695923,84827.34394652772
open,492.3659341910509,1206.1596265512924,129.6595696231356,9221.814869634522
in progress,6.951048482697189,17.02813590425354,1.830488041738385,130.1903275713109

value/expected
,existence,executive,property,nonarch
resolved,0.8998975669519954,0.904798842533648,,1.0186123645904899,
closed,0.9414770311802214,1.05850225048998,0.9264846595486189,0.9965065044743765,
open,1.8461878389159316,0.765238679592588,1.8355760449596066,0.973777952273715,
in progress,2.589537397819376,1.761790026147616,3.2778143659992973,0.7834683413338074,
