values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,3531,33292,0,2185,356,96,0,770334
open,1405,2894,0,1018,237,22,0,117224
resolved,2175,12787,0,1410,315,44,0,285808
reopened,34,71,0,18,4,1,0,2786
in progress,104,178,0,34,20,1,0,3975

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,870.9757248604598,135.93652181047602,null,693.465867778294,298.0654111559652,2.9054714219047204,null,90.77140929558529
open,737.3296593960912,922.4352702895204,null,747.8119301416331,251.27892192998735,1.9155769517977386,null,62.74028222341368
resolved,126.14091669874169,73.48725661001794,null,87.3578816195519,44.66700975879628,0.4201975600259149,null,228.0142832366452
reopened,16.13842243338947,17.463587283120763,null,3.954678438566022,0.7922292976756249,0.034664827340047534,null,2.205687336942061
in progress,246.21211507492416,0.2712413155096969,null,18.63744939651768,82.13100103680816,0.0,null,71.02103119997786

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,0,0,2,0,0,0.0882794389297807,2,0
open,0,0,2,0,0,0.16634507553320788,2,0
resolved,0,0,2,0,0,0.5168384821202416,2,0
reopened,0,0,2,0.046741247669275135,0.3734268849895016,0.8522997431760336,2,0.13750259435429446
in progress,0,0.6025003003666418,2,0,0,1.0,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,4725.040592936502,32083.866473378468,null,3040.7386351288155,607.4959073826486,106.89842147076651,null,769229.9599697028
open,716.5217139329292,4865.3099466418325,null,461.10826258754514,92.12280830259209,16.210451246378863,null,116648.72681728873
resolved,1765.2749414621699,11986.530993054343,null,1136.0198098939195,226.9604421910253,39.93724519241218,null,287384.27656820614
reopened,17.00280353746381,115.45206176314576,null,10.941933853258197,2.186041232848154,0.38466819977156363,null,2768.0324914135126
in progress,25.15994813093478,170.84052516221158,null,16.19135853646168,3.234800890885807,0.569213890670893,null,4096.004153388835

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,0.7472951672158156,1.0376554841862335,,0.7185754062375822,0.5860121783104676,,,1.0014352535493296,
open,1.9608617194419269,0.594823357964587,,2.2077244816378117,2.5726527921460622,,,1.004931671338448,
resolved,1.2321026877538162,1.0667807063953276,,1.2411755391234458,1.3879070597460093,,,0.994515091128056,
reopened,1.9996702264473465,0.6149738594158601,,1.645047414963134,,,,,
in progress,4.13355383162056,,,2.099885560772102,6.182760755492208,,,0.970458000319965,
