values
,existence,executive,property,nonarch
resolved,344,2622,199,44973
closed,530,3051,297,79026
open,129,307,82,10108
in progress,3,22,2,192

stats
,existence,executive,property,nonarch
resolved,0.021505690269299698,265.77650173690625,0.022938170135153414,216.2981356109264
closed,13.533512561840077,148.5691150553922,12.211228320129466,176.6553580489661
open,40.83598683584066,50.627948264333355,36.203221066003294,4.977976794454843
in progress,0.5829045950464369,16.90148844874313,0.4108808721076789,19.757603276293384

pvals
,existence,executive,property,nonarch
resolved,0.8834097183870127,0,0.8796179697896028,0
closed,0,0,0,0
open,0,0,0,0.025671989023339236
in progress,0.4451760592566618,0,0.5215227477762348,0

expected
,existence,executive,property,nonarch
resolved,341.3056023455285,2036.298434669843,196.77658982147764,45563.61937316315
closed,587.8017295453424,3506.944314842093,338.89165321699664,78470.36230239557
open,75.33992543361971,449.49327281569134,43.43653752634138,10057.730264224347
in progress,1.5527426755093843,9.263977672373086,0.8952194351843369,207.2880602169332

value/expected
,existence,executive,property,nonarch
resolved,,1.2876305139551514,,0.9870374789955553,
closed,0.9016645806910923,0.869988150963092,0.876386293910364,1.0070808606115924,
open,1.7122395497146987,0.6829913116984093,1.8878116136736827,1.004998119302768,
in progress,,2.374789834134436,,0.9262472705811721,
