values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,261,4149,0,166,17,14,0,125361
open,63,210,0,24,5,1,0,10972
resolved,53,378,0,19,2,0,0,11980
in progress,2,12,0,2,1,0,0,354

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,68.08124313526201,33.12204489764604,null,4.775859467665895,3.915111131734672,0.36062468835415706,null,6.806098689228987
open,47.112508527842465,60.194693056800425,null,4.540869488083737,4.2049314558097555,0.0,null,23.10528643092986
resolved,17.12015743678175,0.06633518653333519,null,0.13853669797872417,0.0,null,null,0.785904885312175
in progress,0.379635344087463,0.0003548743993543675,null,1.9431851157114826,3.2206705690340316,null,null,1.0078155345819302

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,0,0,2,0.028861436494299696,0.0478538513774134,0.5481595041379459,2,0.009084703632420175
open,0,0,2,0.03309477753404984,0.04030660329388325,1.0,2,0
resolved,0,0.7967494511780074,2,0.7097400876866148,1.0,2,2,0.3753412777743399
in progress,0.5377984586368776,0.9849702515944649,2,0.1633231161604226,0.07271383688186217,2,2,0.3154267386479725

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,319.7607987224595,4006.7124884774676,null,178.01986419640886,21.092400971138492,12.655440582683095,null,125429.75900704984
open,27.73992833309531,347.59081702867974,null,15.443601261960714,1.8298105760616958,1.0978863456370176,null,10881.297956454566
resolved,30.586500136322915,383.2593381197824,null,17.028368149773446,2.0175791646651002,null,null,11997.897666930658
in progress,0.9127728081222491,11.437356374070083,null,0.5081663918569778,0.060209288134713004,null,null,358.04536956493513

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
closed,0.8162351390250883,1.0355122839314586,,0.9324802080337092,0.8059774713775698,,,0.9994518126512069,
open,2.2710945480287137,0.6041586535431196,,1.5540416767373189,2.7325232815964524,,,1.0083355904698512,
resolved,1.7327906025135578,,,,,,,,
in progress,,,,,,,,,
