values
,existence,executive,property,nonarch
resolved,1710,5156,1276,161814
open,1089,1622,900,63299
in progress,65,95,33,1885
closed,1420,5378,1116,154310
reopened,19,42,18,1269

stats
,existence,executive,property,nonarch
resolved,10.895780170579958,0.3981873035469078,22.544100475709087,16.527819100925065
open,236.08026130149818,107.28424460568684,257.2352167527759,33.3688664909177
in progress,81.78388215965238,15.738330455985324,13.643826440047517,82.41700772393904
closed,96.09103124343594,62.4365775169369,66.7907136434591,3.2330842357701295
reopened,1.1770466563430722,0.002763334021116168,3.5920168072299603,2.1736008127691226

pvals
,existence,executive,property,nonarch
resolved,0,0.5280268966468797,0,0
open,0,0,0,0
in progress,0,0,0,0
closed,0,0,0,0.07216465940162536
reopened,0.2779580587264829,0.9580765732903057,0.05805774320839532,0.140397154867025

expected
,existence,executive,property,nonarch
resolved,1816.8735354619444,5190.524371701995,1411.5287541364814,161537.07333869959
open,715.285181210188,2043.4582227787218,555.7049409216031,63595.55165508949
in progress,22.21435669637977,63.462953025469794,17.258330103648053,1975.0643601745023
closed,1734.2164584761847,4954.38599210963,1347.312484472667,154188.08506494152
reopened,14.410468155303143,41.16846038418348,11.195490365600374,1281.225581094913

value/expected
,existence,executive,property,nonarch
resolved,0.9411772292479501,,0.9039844184970978,1.0017143226355214,
open,1.5224696786777066,0.7937524642879084,1.6195645093732733,0.9953369119793498,
in progress,2.9260356664117544,1.4969363301117322,1.9121201067433797,0.954399278327039,
closed,0.8188135875770206,1.0855028269022677,0.8283156378802489,,
reopened,,,,,
