values
,existence,executive,property,nonarch
won't fix,611,555,120,6968
fixed,2550,4546,594,46120
duplicate,138,240,38,2898
done,1778,7960,442,37576
obsolete,9,74,2,246
not a bug,3,17,7,188

stats
,existence,executive,property,nonarch
won't fix,177.44047248958097,218.43399647236782,12.899246274767266,18.58147607030539
fixed,16.322159348996276,1091.0117732986766,1.9516571578991677,652.3051275237752
duplicate,0.705849782947862,67.20389529879535,0.17530594058781468,53.734614535726976
done,109.03828175897243,1892.1348611886835,13.631355601777859,920.4820530524883
obsolete,2.0035642241804186,34.71525485309512,0.29098150993813593,15.641877622692899
not a bug,4.087841592180041,2.7475915287534125,7.94390967194904,3.080074757929446

pvals
,existence,executive,property,nonarch
won't fix,0,0,0,0
fixed,0,0,0.1624083880531591,0
duplicate,0.40082503588366536,0,0.6754386683793727,0
done,0,0,0,0
obsolete,0.15692981684861976,0,0.5895922411636643,0
not a bug,0.043192766204176294,0.09740104631873653,0.004824947962581125,0.07925688299590292

expected
,existence,executive,property,nonarch
won't fix,369.49864532019706,972.3572132301197,87.34660450387051,6824.797536945813
fixed,2408.858990147783,6339.052779732583,569.4355207600281,44492.65270935961
duplicate,148.3545566502463,390.4036593947924,35.06986277269529,2740.171921182266
done,2137.845566502463,5625.8651653764955,505.3700562983814,39486.91921182266
obsolete,14.817549261083744,38.99324419422942,3.502753342716397,273.68645320197044
not a bug,9.624692118226601,25.327938071780437,2.2752023223082336,177.77216748768473

value/expected
,existence,executive,property,nonarch
won't fix,1.6535919894118278,0.5707778915490523,1.3738370332951242,1.0209826683178462,
fixed,1.0585924748727438,0.7171418440519398,,1.0365756409551652,
duplicate,,0.6147483360480032,,1.0575978746434413,
done,0.8316784092635962,1.41489349033613,0.8746066263550716,0.9516062724070276,
obsolete,,1.8977646392128409,,0.898838788408943,
not a bug,0.31169828220466395,,3.076649461617275,,
