values
,existence,executive,property,nonarch
won't fix,668,1515,383,75652
duplicate,396,2175,320,61616
won't do,90,427,59,19236
fixed,3581,27672,2589,564862
done,947,10242,470,164955

stats
,existence,executive,property,nonarch
won't fix,86.82985632778626,1290.2280258730855,14.003180624953607,805.2629100263339
duplicate,0.060651585367071555,199.05881550206027,13.183408602724139,136.7297917135476
won't do,7.467543739294205,255.32148519765875,5.721097331124285,260.4459148446522
fixed,1.605529351689014,76.11833360550426,25.36195786446162,79.16690577281202
done,17.388191370246282,881.8962139198012,106.6411650339007,512.7710775609535

pvals
,existence,executive,property,nonarch
won't fix,0,0,0,0
duplicate,0.8054690315565229,0,0,0
won't do,0.006282120327111798,0,0.016762251252567417,0
fixed,0.20512137782896117,0,0,0
done,0,0,0,0

expected
,existence,executive,property,nonarch
won't fix,473.8842102457203,3505.425420774,318.6750382521818,73920.0153307281
duplicate,390.81603659414304,2890.951924337984,262.81381130345306,60962.41822776442
won't do,120.03111781672007,887.896499992003,80.71786363563663,18723.35451855564
fixed,3627.251683895698,26831.57612210843,2439.234192918948,565805.9380010769
done,1070.0169514477184,7915.150032787585,719.5590938897805,166909.2739218749

value/expected
,existence,executive,property,nonarch
won't fix,1.4096270471928702,0.4321872007379598,1.2018512717551317,1.0234305236751207,
duplicate,,0.7523473433402272,1.2175920223253334,1.0107210604702999,
won't do,0.749805564065681,0.48091190809271783,0.7309410500050911,1.0273800018547055,
fixed,,1.0313221956871585,1.0613986994425626,0.9983316930104839,
done,0.8850327078638538,1.293974208647178,0.6531777639822213,0.9882914000165764,
