values
,existence,executive,property,nonarch
won't fix,455,578,111,4216
fixed,3932,8631,1002,54770
duplicate,170,318,55,1894
done,1773,4430,503,30343
obsolete,18,63,5,289
not a bug,19,27,9,445

stats
,existence,executive,property,nonarch
won't fix,89.56452738153992,12.079956355976687,13.18889296855378,13.808436734898434
fixed,9.449441929687842,15.545275572954996,0.1244223627015224,24.562674179109855
duplicate,8.905549840984737,1.1704096912682052,9.856315956523233,13.271758537231555
done,65.87356893785991,6.49036202024186,5.2791183560859265,57.00215569033187
obsolete,0.300674982515685,6.594938033321951,0.0002947181320573325,2.824340076621969
not a bug,2.696736560992691,21.604067313219467,0.17105161493543483,22.01672580674588

pvals
,existence,executive,property,nonarch
won't fix,0,0,0,0
fixed,0.002112133559232945,0,0.724286711115331,0
duplicate,0.0028430525958982396,0.2793170759839272,0.0016924968885235802,0
done,0,0.010846088772420808,0.02158267398668493,0
obsolete,0.5834595765084594,0.010226911562473795,0.9863031040229777,0.09284504718898459
not a bug,0.10055387899808493,0,0.6791788904254666,0

expected
,existence,executive,property,nonarch
won't fix,299.21371957634847,660.1311636389142,79.18566318299783,4321.46945360174
fixed,3814.695807322719,8416.056542400225,1009.5433383601038,55094.704311916954
duplicate,136.04176018797784,300.13799361717054,36.00288454794136,1964.8173616469103
done,2068.203189661219,4562.9103510556215,547.3413498632251,29870.545109419934
obsolete,20.933795679315423,46.18454969488672,5.540041733885109,302.34161289191275
not a bug,27.911727572420567,61.579399593182295,7.386722311846812,403.1221505225503

value/expected
,existence,executive,property,nonarch
won't fix,1.520652196845207,0.8755835685954083,1.4017689003055935,0.9755940763358084,
fixed,1.0307506020406931,1.025539687918788,,0.9941064333501338,
duplicate,1.249616292564135,,1.5276553723566821,0.9639572801883473,
done,0.857265866749981,0.9708715839606902,0.918987758052072,1.015816748199586,
obsolete,,1.3640925464511997,,,
not a bug,,0.4384583185021713,,1.103883771762889,
