values
,existence,executive,property,nonarch
fixed,264,1773,131,51115
won't fix,89,144,29,7868
done,170,4387,72,42760
duplicate,12,105,8,3145
obsolete,3,42,1,284
not a bug,0,8,2,200

stats
,existence,executive,property,nonarch
fixed,0.5991115161539212,1083.9055333226152,3.98664201794667,935.8503556731561
won't fix,68.75975301110543,253.92950051809575,7.391387956326034,149.1902372150829
done,23.944283531664205,1875.8676925622167,14.984529689309056,1515.3338533173
duplicate,0.6457808968161998,39.22206974661414,0.02881307565580067,37.58931352336514
obsolete,0.5450754226642955,28.64108888939126,0.0,29.791956989653816
not a bug,null,1.1087885593867965,2.428162502912495,0.7143221747181357

pvals
,existence,executive,property,nonarch
fixed,0.438917223843995,0,0.04586237891212465,0
won't fix,0,0,0.006553689752483433,0
done,0,0,0,0
duplicate,0.42162517022384016,0,0.8652113530545849,0
obsolete,0.4603368847278564,0,1.0,0
not a bug,2,0.2923454404909309,0.11917251839732944,0.39801267798930295

expected
,existence,executive,property,nonarch
fixed,254.55772031399852,3056.1121106098817,114.97681419386922,49857.35335488225
won't fix,38.84079849394381,466.3061663055447,17.54333463574042,7607.309700564771
done,226.3993357723866,2718.0544790963663,102.25843604589208,44342.28774908536
duplicate,15.622313785386993,187.5548786985401,7.05617518559301,3059.7666323304798
obsolete,1.5765637765069442,18.927556565907718,0.7120910737754413,308.7837885838099
not a bug,null,12.044808723759457,0.45314886512982633,196.49877455333356

value/expected
,existence,executive,property,nonarch
fixed,,0.5801488740693409,1.1393601476825852,1.025224897843371,
won't fix,2.2914050032693636,0.3088099845234402,1.6530494687662927,1.034268395753084,
done,0.7508855952250303,1.6140221006381317,0.7040983882022942,0.9643165062200023,
duplicate,,0.559836143578905,,1.0278561661431682,
obsolete,,2.218986896367296,,0.9197374036458423,
not a bug,,,,,
