values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,1470,2995,175,132,143,122,23,20133
duplicate,567,2731,269,51,62,40,17,8927
not a bug,16,99,5,4,2,2,0,1781
obsolete,163,169,14,12,18,9,1,2157
fixed,3285,28661,2514,281,367,366,208,68768
won't fix,303,709,47,49,40,9,7,5226

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,345.2383482548723,2130.229071074042,254.41226865325729,27.305827009370773,17.167255274443917,13.099386763651417,9.861878673141625,1446.9428850660056
duplicate,17.690677001811814,18.013117016746826,1.5128063489472667,1.141648960953102,1.7881352702549544,0.5596390540914888,0.6943324729950058,2.5680809645225913
not a bug,45.37360281624385,347.95330435466957,28.404560295316273,0.6756886698014154,3.7329765202699234,2.790426506138342,null,503.0340505005364
obsolete,47.955275989502866,392.87339047374775,26.34908693827501,0.8569887520098393,4.775668692550131,0.0,1.813213421379164,274.1328962802695
fixed,373.91754545029875,3497.0343950567126,316.5161741781255,54.98476825435487,29.572548081420685,0.4431958635776292,19.53369117042646,2524.5087725958974
won't fix,16.303876388784598,539.6065355823715,52.22279184317671,33.135783025241196,6.851040815198901,8.18131946839718,0.9904570953693285,449.59955104406754

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,0,0,0,0,0,0,0.001687387101278715,0
duplicate,0,0,0.2187113613358846,0.2853041632514454,0.18115352684121527,0.45440570971011174,0.404694643812304,0.10903993678448562
not a bug,0,0,0,0.4110752802683101,0.05334824662709037,0.09482898511746002,2,0
obsolete,0,0,0,0.35458274217391417,0.028864634405249216,1.0,0.17812323006325725,0
fixed,0,0,0,0,0,0.505583967843986,0,0
won't fix,0,0,0,0,0.008858964878411065,0.004232396322990526,0.31963068205321366,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,954.7576020737974,5817.375575420016,497.44779267249544,87.02046373139883,103.96395666964851,90.14596242874586,42.11198244846522,17600.176664555434
duplicate,479.93689805352955,2924.2743733227117,250.05671600859293,43.7433871589106,52.26053059438847,45.314510705260886,21.168822519245964,8847.24476163736
not a bug,72.34677340367877,440.81173236521295,37.694114881585904,6.593977107261556,7.877870570490177,6.830811823779457,null,1333.6536836675396
obsolete,96.37393649321902,587.2101809349065,50.21274706331742,8.7839097872007,10.494198460322954,9.099399930786358,4.250814566206766,1776.5748127640402
fixed,3958.4182724013867,24118.798033287843,2062.4150337253263,360.786227791236,431.03382979973753,373.74452330736733,174.5959816910329,72970.20809799607
won't fix,242.16651757438834,1475.530104669309,126.173595648682,22.07203442399232,26.369613905412375,22.864791804060097,10.681362594597418,4464.1419793795585

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,1.5396578113722914,0.5148369674900628,0.3517957111837356,1.5168845848424455,1.3754766996257248,1.3533606687757374,0.5461628416127495,1.1439089722630658,
duplicate,1.1814053103638635,0.9339068949596876,,,,,,,
not a bug,0.22115706405762686,0.22458567395383752,0.1326467013672357,,,,,1.3354291461200487,
obsolete,1.691328650993403,0.2878015495762224,0.2788136642344271,,1.7152334280750832,,,1.214134065451533,
fixed,0.8298769291015687,1.1883262159433974,1.218959306875774,0.778854563602125,0.8514412898182765,,1.19132180469124,0.9424120033705717,
won't fix,1.2512051749966835,0.4805052758709378,0.3725026599928791,2.220003786634954,1.516897446564054,0.3936182790171687,,1.1706616913484296,
