values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
won't fix,502,495,38,34,64,15,7,6968
fixed,2128,4271,155,232,242,95,25,46120
duplicate,99,220,15,12,21,2,3,2898
done,1510,7752,98,171,161,101,9,37576
won't do,87,167,9,3,8,4,0,1025

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
won't fix,132.42182910309052,242.31825305563225,10.657922986179758,0.0408423983112482,23.7815441044645,0.00018740989275166917,3.8273325896225807,34.170757457169316
fixed,8.594982681573216,1129.2474308432263,0.5329312886355823,3.2431674349579804,0.5725083259068089,0.7794502018325065,1.3326414150065475,711.8151721631366
duplicate,5.494099073951801,71.93611804158739,3.3279270255626647,0.023163129186350506,2.7692772256974316,2.3304841454435814,1.2288081458381508,64.81740161930169
done,87.61620226268624,1997.0544927756557,14.400019240274927,2.7771292976562965,17.485153882479583,1.819757419608654,7.390136926367292,1010.6995326484214
won't do,28.589795467230964,2.532608316515078,6.667684662344383,0.562414724693133,0.5759963280468171,0.4106360507238924,null,21.53473279130925

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
won't fix,0,0,0.0010960039974228486,0.8398424386826903,0,0.9890774824161397,0.050423117528053125,0
fixed,0.003370904189148233,0,0.4653770853559094,0.07172185458516445,0.449263892590701,0.37730934035322383,0.24833585043290318,0
duplicate,0.01908075672649565,0,0.06811267194337636,0.8790336267434553,0.09608954051689587,0.1268624151809746,0.2676389505865836,0
done,0,0,0,0.0956194184491741,0,0.17734215447129711,0.006558249591296592,0
won't do,0,0.11151574339916047,0.009817664980337091,0.4532889462307548,0.44788592543640626,0.5216468475799974,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
won't fix,310.03597960155986,924.8761712339644,22.575435407880573,32.39395810908577,35.54735226129767,15.55196661431773,3.15339415221189,6778.865742619682
fixed,2033.1154205854846,6065.038026503856,148.04238499408868,212.42907307088282,233.10800938751743,101.98475410703887,20.678936316634612,44453.6033950345
duplicate,124.80827936687194,372.31873444971853,9.087981507296501,13.040532194596883,14.309964532124013,6.260609482804256,1.2694323375271304,2728.904466129061
done,1808.3078470469904,5394.408868733567,131.67290148400417,188.94016339926947,207.33256868592403,90.70799880009176,18.39240528665455,39538.2372465635
won't do,49.73247339909301,148.35819907889396,3.6212966067300734,5.196273226165058,5.702105133136878,2.494670995747384,null,1087.3891496532617

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
won't fix,1.619166912966492,0.5352067826978112,1.6832454973043427,,1.800415387609059,,,1.0279005757838224,
fixed,1.0466695488381035,0.7042000365597023,,,,,,1.0374861985913078,
duplicate,0.7932166079222284,0.5908915658653511,,,,,,1.0619646220561179,
done,0.8350348102873445,1.437043462710293,0.7442685540874573,,0.7765301950408451,,0.4893324097490588,0.9503711499749765,
won't do,1.7493600067272475,,2.4852976647297447,,,,,0.9426248186556249,
