values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,149,1043,0,60,6,1,0,23934
duplicate,53,949,0,16,3,2,0,11641
fixed,407,11269,0,220,29,29,0,92496
won't fix,32,225,0,12,2,0,0,6119
obsolete,4,32,0,4,0,0,0,2503
not a bug,2,19,0,2,0,0,0,1886

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,19.986516396835896,825.6055743108116,null,1.4297469311540771,0.0011643711623823708,3.222012995198219,null,713.7852410636028
duplicate,1.6255442286455463e-08,30.832045966134974,null,3.768944556045307,0.0,0.008796003946217304,null,32.86986648694234
fixed,8.159125156224697,1548.9879343407124,null,0.4207273881483217,0.17144700720104453,6.422565128784714,null,1422.223553722058
won't fix,0.7876895399084913,233.34982954624238,null,0.028863685031174948,0.0,null,null,214.70534520030517
obsolete,3.705085412259994,183.47200044166436,null,0.0996009945125744,null,null,null,188.47339232675228
not a bug,3.9047773699454162,146.61772948682878,null,0.5183457160174594,null,null,null,154.04873964370015

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,0,0,2,0.23180574388693723,0.9727791609011711,0.07265423271710666,2,0
duplicate,0.9998982722461073,0,2,0.052212569107822744,1.0,0.9252783477464825,2,0
fixed,0.004284503369813955,0,2,0.5165743147249788,0.6788289955475635,0.011267928982337623,2,0
won't fix,0.3747996734649244,0,2,0.8650941622655668,1.0,2,2,0
obsolete,0.05424689501137055,0,2,0.7523089825883214,2,2,2,0
not a bug,0.048149006583563796,0,2,0.47154820674843656,2,2,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,106.43145564123827,2226.835571894038,null,51.65297847194562,6.579997257572691,5.2639978060581525,null,22796.235998929147
duplicate,53.500891288875536,1119.3841814180962,null,25.964883871262625,3.307628518632182,2.6461028149057455,null,11459.196312088228
fixed,441.2640631019465,9232.444547466846,null,214.15288379290757,27.280622139223894,21.824497711379113,null,94513.0333857877
won't fix,26.995474994939567,564.8187712619737,null,13.101358807435895,1.6689629054058466,null,null,5782.080261705921
obsolete,10.743269626311632,224.778424932582,null,5.213889741362986,null,null,null,2301.0688741029976
not a bug,8.06484534668852,168.73850302646443,null,3.914005315085309,null,null,null,1727.3851673860097

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
done,1.39996206104944,0.4683776445662196,,,,,,1.0499101694299138,
duplicate,,0.8477875744123484,,,,,,1.0158653087843506,
fixed,0.9223502071274942,1.2205868058088618,,,,1.3287820129248444,,0.9786586747506614,
won't fix,,0.39835786529771816,,,,,,1.0582696405176977,
obsolete,,0.14236241761013224,,,,,,1.0877553593330487,
not a bug,0.24798987631191385,0.11260026407262899,,,,,,1.091823662497934,
