values
,existence,executive,property,nonarch
fixed,470,3317,256,63277
won't fix,52,157,29,4970
duplicate,21,127,13,2225
done,197,1652,111,34649
obsolete,2,17,2,348
not a bug,2,8,1,484

stats
,existence,executive,property,nonarch
fixed,3.202242190570565,19.87655027682317,0.769652307725902,24.393898127510376
won't fix,8.872417138882724,34.11362130648692,4.879115510386053,13.274113781866085
duplicate,1.4412672283856653,1.9968118796002334,1.6514110846588748,4.533747378462927
done,12.392417960015901,4.033988615991747,5.718018898421203,13.74395398985303
obsolete,0.0,0.0,0.016147704895798767,0.0
not a bug,0.18623455101527506,9.85892350835324,0.0549927941281901,10.659430389127666

pvals
,existence,executive,property,nonarch
fixed,0.07353738735788574,0,0.3803246352019394,0
won't fix,0.002895115561687188,0,0.02718354528503919,0
duplicate,0.2299343854047255,0.1576304561560342,0.19876698370420945,0.03323277017453924
done,0,0.04459239631764144,0.016791666485309414,0
obsolete,1.0,1.0,0.8988821303794254,1.0
not a bug,0.6660692223006934,0.0016900997005196148,0.8145926224336848,0.0010951111329160457

expected
,existence,executive,property,nonarch
fixed,445.65723793677205,3161.53078202995,246.78868552412646,63466.02329450915
won't fix,34.476870100634414,244.58188224616725,19.09203021701798,4909.84921743618
duplicate,15.79527881338589,112.05306663582087,8.746847945047024,2249.404806605746
done,242.3509480633881,1719.2584729550572,134.20509489531707,34513.185484086236
obsolete,2.4427736304020926,17.329246265137428,1.352718730814062,347.8752613736464
not a bug,3.2768914554174415,23.24654986786728,1.8146226876774003,466.6619359890379

value/expected
,existence,executive,property,nonarch
fixed,,1.0491752978821944,,0.9970216615962844,
won't fix,1.508257560741952,0.641911815209527,1.5189584172221975,1.0122510447673645,
duplicate,,,,0.9891505492768231,
done,0.8128707627274215,0.9608793709537732,0.8270922954645086,1.0039351486688004,
obsolete,,,,,
not a bug,,0.34413708896467515,,1.037153370939106,
