values
,existence,executive,property,nonarch
fixed,13379,17033,4598,203356
won't fix,1446,1275,578,11061
duplicate,1292,1370,575,16421
won't do,251,174,82,1425
done,2154,2863,624,23335

stats
,existence,executive,property,nonarch
fixed,473.85295401469057,189.66815619402067,213.32073819949338,904.8113842999123
won't fix,412.06700585428274,41.7849031088193,259.1319302317911,596.9682419947623
duplicate,7.85376607127286,8.133279693317112,63.52066529633998,8.652786896623246
won't do,159.52369183027747,6.2374487853609395,40.740332020326235,161.4767686384443
done,98.09283769207273,263.98360540190026,0.0799927466927137,338.2578156082444

pvals
,existence,executive,property,nonarch
fixed,0,0,0,0
won't fix,0,0,0,0
duplicate,0.005071495320059086,0.004346006228389161,0,0.00326561481511739
won't do,0,0.012507652353813953,0,0
done,0,0,0.7773072404835946,0

expected
,existence,executive,property,nonarch
fixed,14556.978265170199,17852.378862614245,5074.744015668069,200881.8988565475
won't fix,876.9631905886076,1075.4896271579864,305.7202959524155,12101.82688630099
duplicate,1200.511309233346,1472.282387929784,418.51320179892645,16566.693101037945
won't do,117.98696965300766,144.69679384883216,41.13172783983752,1628.1845086583228
done,1769.5602653548397,2170.1523284491514,616.8907587407515,24419.396647455258

value/expected
,existence,executive,property,nonarch
fixed,0.9190781051044987,0.9541025389994295,0.9060555538966811,1.0123161975147363,
won't fix,1.6488719429939374,1.1855065523683623,1.8906170367241961,0.9139942344176825,
duplicate,1.076208104049498,0.9305280095935903,1.37391125901987,0.9912056618572347,
won't do,2.1273535606361906,1.2025145504038017,1.9935948307180067,0.8752079340038965,
done,1.2172515636635133,1.319262229875806,,0.9555928156984885,
