values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
bug,38,626,0,80,1,9,0,118250
new feature,153,229,0,69,19,2,0,4039
task,10,1211,0,14,2,1,0,4504
epic,4,3,0,3,1,0,0,47

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
bug,1501.2246545492255,10924.964650168216,null,429.26753862100344,229.20316181411212,2.7047312245636412,null,13023.894879682373
new feature,3065.876465784161,356.5330727883279,null,704.5470098226097,404.55557637456405,2.8948339760871,null,1815.1064141591187
task,0.018179370693943365,14485.318706864187,null,5.3401045044285915,0.23487410504686354,0.0,null,12343.55428134941
epic,126.57963347401103,2.7075408231583316,null,79.15613754636114,23.25932843602444,null,null,81.01342464368517

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
bug,0,0,2,0,0,0.10005094259675654,2,0
new feature,0,0,2,0,0,0.0888639300059874,2,0
task,0.8927455768828744,0,2,0.02084022369323794,0.6279330699135439,1.0,2,0
epic,0,0.09987484653759851,2,0,0,2,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
bug,188.65421644820788,1904.0271894211808,null,152.76390209952442,21.166082821018442,11.043173645748753,null,116726.34543556432
new feature,7.151181224142597,72.17460464756603,null,5.7907126010130305,0.80232764953795,0.418605730193713,null,4424.662568147547
task,9.102656304373042,91.87022387194061,null,7.370931446467927,1.0212736341491706,0.5328384178169586,null,5632.102076325253
epic,0.09194602327649538,0.9279820593125314,null,0.07445385299462552,0.010315895294436068,null,null,56.889919962881336

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
bug,0.20142671982331398,0.32877681762007943,,0.5236839259832513,0.04724539767022811,,,1.013053219123328,
new feature,21.39506680147715,3.172861162429972,,11.915631935856927,23.68109837787823,,,0.9128379707587486,
task,,13.181637629271835,,1.8993528974833502,,,,0.7997014150245481,
epic,43.50378469301934,,,40.29341503946822,96.93778110944527,,,0.8261569014452093,
