values
,existence,executive,property,nonarch
bug,535,4902,688,615711
new feature,1947,2626,967,42204
task,558,9991,308,85338
epic,251,221,97,4114

stats
,existence,executive,property,nonarch
bug,8814.823012001329,32853.61586155738,2966.6288418045624,44886.01634070282
new feature,15941.178466639763,2312.0020674553334,5892.123872624918,12964.937002290391
task,60.026321978677075,31926.055384812884,11.27067147586565,25976.775420964907
epic,2683.6937008029845,121.24753280263997,568.209518741455,1354.6689872467714

pvals
,existence,executive,property,nonarch
bug,0,0,0,0
new feature,0,0,0,0
task,0,0,0,0
epic,0,0,0,0

expected
,existence,executive,property,nonarch
bug,2656.1633158458994,14317.938992131953,1662.6242572599674,603199.2734347621
new feature,203.9377928452946,1099.318275623071,127.65477157742538,46313.08915995421
task,410.8955257781735,2214.9154139485863,257.1998733221019,93311.98918695113
epic,20.00336553063243,107.82731829638993,12.521097840505258,4542.648218332472

value/expected
,existence,executive,property,nonarch
bug,0.20141833779886398,0.34236771107166786,0.4138036582804557,1.020742277247771,
new feature,9.547028889721176,2.388753155687908,7.575118329309716,0.9112758566857329,
task,1.3580094330383203,4.510781737795029,1.1975122538815524,0.9145448590644103,
epic,12.547888484846597,2.049573368712807,7.746924529749207,0.9056391343264036,
