values
,existence,executive,property,nonarch
epic,248,212,59,389
task,531,3397,94,7273
bug,674,3203,329,85241
new feature,713,649,113,3395

stats
,existence,executive,property,nonarch
epic,2925.070546106977,373.0305129690687,570.8449911077068,2382.4942339342133
task,449.9008903656386,10320.518194586206,16.486401575404294,9851.154929534236
bug,4585.17520303838,10037.8043760747,363.48149680542514,15404.289602268815
new feature,4065.1786202721814,312.13663881210255,281.8451076133754,2515.939825763308

pvals
,existence,executive,property,nonarch
epic,0,0,0,0
task,0,0,0,0
bug,0,0,0,0
new feature,0,0,0,0

expected
,existence,executive,property,nonarch
epic,18.463462260608335,63.59921141569658,5.071911378144949,820.8654149455501
task,229.6748967330079,791.1377675553887,63.09167292527225,10211.09566278633
bug,1818.8340405557642,6265.15271310552,499.63354299662035,80863.3797033421
new feature,99.0276004506196,341.11030792339466,27.202872699962448,4402.659218926024

value/expected
,existence,executive,property,nonarch
epic,13.431933648170974,3.333374664260026,11.632695368896458,0.47389010782699775,
task,2.3119635952956408,4.293815994269508,1.4898955066754458,0.7122644072864749,
bug,0.3705670693264857,0.5112405310248747,0.6584826111289038,1.0541360046131856,
new feature,7.200012892926145,1.9026103431202968,4.153973047124394,0.771124865945943,
