values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
improvement,1786,2334,108,260,246,65,24,21416
new feature,1042,821,154,38,144,23,22,4313
bug,863,2565,24,152,72,109,3,81485
sub-task,337,1094,17,30,33,6,3,5683
task,420,3370,38,59,75,28,4,10159
wish,29,69,7,2,2,2,4,353

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
improvement,1354.478792756169,116.32607097309987,33.7094959221962,304.0958943924961,220.05983132908747,12.20242993272486,16.409356604450206,1351.7025431866307
new feature,3572.4474713811273,272.2165052244103,1213.6082884163316,6.124081602118976,535.0398703667743,12.901623820941627,130.34263211649917,3330.2300515036754
bug,3374.081444423484,6002.6918552685065,426.1075835989015,245.01404451252844,562.545351192887,19.111277366498935,76.63457128530519,11321.132355990052
sub-task,53.069484555681214,689.3407301494886,0.010320661522794376,0.1027228333664036,0.33394842200258146,2.6598851413280835,0.0,633.501480431117
task,2.6701831299660754,6295.183429544301,0.16653143524416508,0.28955509609091823,5.339150829835604,0.7291834627314131,0.4520859241448389,4090.772211072533
wish,12.65504189766932,36.919025106744044,24.598370793239507,0.0,0.0,0.6693662418426133,54.43492061924408,72.65990982388462

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
improvement,0,0,0,0,0,0,0,0
new feature,0,0,0,0.013335254693964526,0,0,0,0
bug,0,0,0,0,0,0,0,0
sub-task,0,0,0.9190815959743375,0.7485862757268131,0.5633433118709051,0.10290816536407187,1.0,0
task,0.1022442582552468,0,0.6832130098827482,0.5905057762757238,0.02085162801288886,0.39314798809004237,0.5013460431865346,0
wish,0,0,0,1.0,1.0,0.41327265123672563,0,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
improvement,839.7275274674215,1923.1017063041038,65.2725440157835,101.47254687511169,107.28705510640275,43.70259412551021,11.253886899273017,23147.182139206394
new feature,209.8438735319137,480.57387431822895,16.311295061225366,25.357501804950928,26.810519468450888,10.921068245015833,2.812292251935408,5784.369575318279
bug,2728.9944529032905,6249.805701500432,212.12643949304112,329.7712751888944,348.66759594833195,142.02718506286948,36.57352405052433,75225.03382585262
sub-task,230.51783148549248,527.9203319680041,17.918294696661018,27.855739743947158,29.451909673822136,11.997019150350624,3.0893611545967277,6354.249512127126
task,452.93889615634805,1037.2978562186813,35.20722266303532,54.73306741581065,57.86934299786265,23.572651955423073,6.070210803971607,12485.310751788867
wish,14.977418455533872,34.300529690549205,1.164204070253694,1.8098689712851965,1.9135768051296347,0.7794814608307779,0.20072483969891275,412.8541957067187

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
improvement,2.126880376765177,1.2136643591698422,1.654600745665507,2.5622693822793026,2.292914086942061,1.4873258967951746,2.1325965166355423,0.9252098104730364,
new feature,4.965596481145443,1.7083741831882144,9.44131041845251,1.498570336001344,5.37102610672841,2.1060210854828014,7.822800061003507,0.7456300887833021,
bug,0.3162336951919714,0.4104127588133185,0.1131400689954414,0.46092553062098496,0.20650040564902244,0.76745870835749,0.08202655002169504,1.0832165285380837,
sub-task,1.4619259509267462,2.072282376247453,,,,,,0.8943621098217749,
task,,3.248825763782879,,,1.2960230082924917,,,0.8136761833136145,
wish,1.9362482317027772,2.0116307422217887,6.012691570881225,,,,19.927777777777777,0.8550234045599051,
