values
,existence,executive,property,nonarch
Parent,203,293,45,1069
Independent,5832,14040,1537,137044
Child,351,1371,39,6236

stats
,existence,executive,property,nonarch
Parent,342.63998978253437,149.3960848011204,55.102479915404494,508.1373435191824
Independent,107.25758993545465,764.292946506906,0.770137622395145,815.4523293882053
Child,7.8088468718019675,602.0225100168399,19.466920718707957,433.07501109283567

pvals
,existence,executive,property,nonarch
Parent,0,0,0,0
Independent,0,0,0.38017448110497665,0
Child,0.005199106955926736,0,0,0

expected
,existence,executive,property,nonarch
Parent,61.17731762465786,150.442937046293,15.52903724860169,1382.8507080804475
Independent,6020.950005950256,14806.294847078425,1528.3369808401762,136097.41816613113
Child,303.8726764250863,747.2622158752827,77.13398191122218,6868.7311257884085

value/expected
,existence,executive,property,nonarch
Parent,3.318223287354131,1.9475822910173615,2.8977971576474917,0.7730407872328405,
Independent,0.9686179081766956,0.9482453338264009,,1.0069551784789437,
Child,1.1550890462720889,1.8346973403360443,0.5056137260602893,0.9078823855234569,
