values
,existence,executive,property,nonarch
Independent,7418,47817,5379,1183541
Child,1171,2802,494,82990
Parent,648,1131,404,13169

stats
,existence,executive,property,nonarch
Independent,1917.0032753242315,0.07661414533707998,397.4327372937919,509.7649862724288
Child,584.8812965336178,102.9027888588965,19.47116428697279,2.532085806302903
Parent,2844.331736103872,521.3800332238504,1565.3521170380407,2784.036118668303

pvals
,existence,executive,property,nonarch
Independent,0,0.7819393609424408,0,0
Child,0,0,0,0.11155267099729861
Parent,0,0,0,0

expected
,existence,executive,property,nonarch
Independent,8531.972446925085,47800.10545938867,5797.898782001597,1182025.0233116846
Child,599.7489977460422,3360.0747681452513,407.55921390623655,83089.61702020247
Parent,105.27855532887293,589.8197724660793,71.54200409216578,14585.359668112882

value/expected
,existence,executive,property,nonarch
Independent,0.8694355316013052,,0.927749897376273,1.0012825250383177,
Child,1.9524834629166792,0.8339100149091901,1.2120938090572775,,
Parent,6.155099658954802,1.9175349026893536,5.647032189363005,0.9028916872575048,
