values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
Parent,19,75,0,13,2,0,0,1466
Independent,433,4768,0,241,30,18,0,151567
Child,18,165,0,5,1,0,0,7767

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
Parent,45.01593235099633,16.206372116227083,null,41.71657594587098,4.567680228878295,null,null,55.27391451767066
Independent,3.653065541380266,8.084034222868064,null,0.5156211406429498,0.2104385172099269,null,null,3.5371797093538344
Child,0.730732592712899,24.571480351436335,null,4.0125765218629255,0.0038527026596475696,null,null,29.73957802644829

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
Parent,0,0,2,0,0.03258065553068528,2,2,0
Independent,0.05596611126385922,0.0044656922920776635,2,0.4727155796214385,0.6464239156693767,2,2,0.060007412740360824
Child,0.3926458297147297,0,2,0.04516208517101186,0.9505069735223147,2,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
Parent,4.443597377962398,47.3479482315653,null,2.4487057891324704,0.31199726270799816,null,null,1520.2775710135184
Independent,443.10988786707327,4721.477273272985,null,244.1818318246212,31.111970850241313,null,null,151600.14887026677
Child,22.446514754964344,239.17477849544986,null,12.369462386246308,1.576031887050688,null,null,7679.573558719716

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
Parent,4.275814927389396,1.584017952228815,,5.308926886069743,6.410312650312651,,,0.9642975914080392,
Independent,,1.0098534259585168,,,,,,,
Child,,0.6898720719548571,,0.40422128657422773,,,,1.0113842833344588,
