values
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
False,6638,15722,856,809,1038,406,110,120340
True,1,3,0,2,2,0,0,6

stats
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
False,0.0,0.730326932696268,null,26.144850559848475,19.79418108286809,null,null,12.576158969155319
True,0.0,0.7303269326962681,null,26.144850559848475,19.79418108286809,null,null,12.576158969155319

pvals
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
False,1.0,0.39277723740968806,2,0,0,2,2,0
True,1.0,0.39277723740968795,2,0,0,2,2,0

expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
False,6638.363091281615,15723.491430999156,null,810.9221971726752,1039.9002281869077,null,null,120334.45467440538
True,0.6369087183844641,1.5085690008428525,null,0.07780282732486826,0.09977181309230948,null,null,11.54532559462219

value/expected
,existence,executive,existence-executive,property,existence-property,executive-property,existence-executive-property,
False,,,,0.9976296157888179,0.9981726822098878,,,1.0000460826087558,
True,,,,25.706006693676237,20.04574175824176,,,0.5196908437813827,
